player,playerLabel,dateOfBirth,teamLabels,awardLabels
http://www.wikidata.org/entity/Q1109900,Tom Meschery,1938-10-26T00:00:00Z,"Seattle SuperSonics, Saint Mary's Gaels men's basketball, Philadelphia Warriors",member of the Nevada Writers Hall of Fame
http://www.wikidata.org/entity/Q1114256,Cole Aldrich,1988-10-31T00:00:00Z,"New York Knicks, Houston Rockets, Sacramento Kings, Oklahoma City Thunder, Los Angeles Clippers, Kansas Jayhawks men's basketball",list of Men's Basketball Academic All-America Team Members of the Year
http://www.wikidata.org/entity/Q1115784,Lucious Jackson,1941-10-31T00:00:00Z,"Philadelphia 76ers, Texas–Pan American Broncs men's basketball",NBA All-Rookie Team
http://www.wikidata.org/entity/Q1117278,Jackie Stiles,1978-12-21T00:00:00Z,"Portland Fire, Canberra Capitals","WNBA Rookie of the Year Award, Wade Trophy, Women's Basketball Hall of Fame, Honda-Broderick Cup, Honda Sports Award, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q2654539,Breanna Stewart,1994-08-27T00:00:00Z,"UMMC Ekaterinburg, Dynamo Kursk, Shanghai Swordfish, UConn Huskies women's basketball, Seattle Storm","Huskies of Honor, List of Senior CLASS Award women's basketball winners, American Athletic Conference Women's Basketball Player of the Year, USA Basketball Female Athlete of the Year, Honda Sports Award for Basketball, FIBA Women's Basketball World Cup Most Valuable Player, WNBA Most Valuable Player Award, WNBA Finals Most Valuable Player Award, WNBA Rookie of the Year Award, Wade Trophy, John R. Wooden Award, Sports Illustrated Sportsperson of the Year, NCAA Basketball Tournament Most Outstanding Player, Naismith College Player of the Year, James E. Sullivan Award, Associated Press Women's College Basketball Player of the Year, Best Female College Athlete ESPY Award"
http://www.wikidata.org/entity/Q2655623,Courtney Paris,1987-09-21T00:00:00Z,"Atlanta Dream, Tulsa Shock, Sacramento Monarchs, Oklahoma Sooners women's basketball","List of Senior CLASS Award women's basketball winners, USBWA National Freshman of the Year"
http://www.wikidata.org/entity/Q2656910,Olga Barysheva,1954-08-24T00:00:00Z,UMMC Ekaterinburg,"Order of the Badge of Honour, Merited Master of Sports of the USSR, Honoured Coach of Russia"
http://www.wikidata.org/entity/Q2657304,Natalya Klimova,1951-05-31T00:00:00Z,WBC Dynamo Kyiv,"Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2660106,Tamāra Dauniene,1951-09-22T00:00:00Z,Dinamo Riga,"Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2660201,Bryan Colangelo,1965-06-01T00:00:00Z,Cornell Big Red men's basketball,NBA Executive of the Year Award
http://www.wikidata.org/entity/Q2696947,Nebojša Popović,1923-02-08T00:00:00Z,KK Crvena zvezda,FIBA Hall of Fame
http://www.wikidata.org/entity/Q2702770,Heino Enden,1959-12-13T00:00:00Z,BC Kalev/Cramo,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2708542,Nikola Radulović,1973-04-26T00:00:00Z,"ASVEL Lyon-Villeurbanne, S.S. Felice Scandone, New Basket Brindisi, Scafati Basket, Club Joventut Badalona, CB Valladolid, KK Zagreb, BC Azovmash, Basket Napoli, KK Cibona, KK Šibenik, KK Kvarner, Sporting B.C.",Officer of the Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q1168929,Kenny Smith,1965-03-08T00:00:00Z,"Orlando Magic, Houston Rockets, Denver Nuggets, Sacramento Kings, Detroit Pistons, North Carolina Tar Heels men's basketball, Atlanta Hawks",NBA All-Rookie Team
http://www.wikidata.org/entity/Q1173396,Dave Winfield,1951-10-03T00:00:00Z,"New York Yankees, Minnesota Twins, Cleveland Guardians, Toronto Blue Jays, San Diego Padres, Los Angeles Angels, Minnesota Golden Gophers baseball, Minnesota Golden Gophers men's basketball","Rawlings Gold Glove Award, Silver Slugger Award, Branch Rickey Award, Roberto Clemente Award, Best Comeback Athlete ESPY Award"
http://www.wikidata.org/entity/Q1200330,Derrick Byars,1984-04-25T00:00:00Z,"San Antonio Spurs, Alba Berlin, Motor City Cruise, Cholet Basket, Chorale Roanne Basket, Panellinios G.S. (basketball), Vanderbilt Commodores men's basketball, Virginia Cavaliers men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1233083,Doak Walker,1927-01-01T00:00:00Z,"Detroit Lions, SMU Mustangs baseball",Pro Football Hall of Fame
http://www.wikidata.org/entity/Q1242197,Donyell Marshall,1973-05-18T00:00:00Z,"Chicago Bulls, Toronto Raptors, Philadelphia 76ers, Golden State Warriors, Cleveland Cavaliers, Minnesota Timberwolves, Utah Jazz, Seattle SuperSonics, UConn Huskies men's basketball",Huskies of Honor
http://www.wikidata.org/entity/Q1279010,Fernando Romay,1959-09-23T00:00:00Z,Real Madrid Baloncesto,Gold Medal of the Royal Order of Sports Merit
http://www.wikidata.org/entity/Q1280005,Kenny Anderson,1970-10-09T00:00:00Z,"Boston Celtics, Atlanta Hawks, Charlotte Hornets, Portland Trail Blazers, Indiana Pacers, New Orleans Pelicans, Seattle SuperSonics, BC Žalgiris, Los Angeles Clippers, Georgia Tech Yellow Jackets men's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q1282797,Aleksandar Nikolić,1924-10-28T00:00:00Z,KK Partizan,FIBA Hall of Fame
http://www.wikidata.org/entity/Q1119311,Cindy Noble,1958-11-14T00:00:00Z,Tennessee Volunteers,"Women's Basketball Hall of Fame, Ohio Women's Hall of Fame"
http://www.wikidata.org/entity/Q1126347,Connie Hawkins,1942-07-17T00:00:00Z,"Los Angeles Lakers, Atlanta Hawks, Phoenix Suns, Harlem Globetrotters, Pittsburgh Rens","Naismith Memorial Basketball Hall of Fame, All-NBA Team"
http://www.wikidata.org/entity/Q1131535,Bob Gibson,1935-11-09T00:00:00Z,"St. Louis Cardinals, Harlem Globetrotters, Rochester Red Wings, Creighton Bluejays men's basketball, Creighton Bluejays baseball","Rawlings Gold Glove Award, Major League Baseball Most Valuable Player Award"
http://www.wikidata.org/entity/Q1141637,Adam Wójcik,1970-04-20T00:00:00Z,BC Oostende,Knight of the Order of Polonia Restituta
http://www.wikidata.org/entity/Q1145222,Tony Gwynn,1960-05-09T00:00:00Z,"San Diego Padres, San Diego State Aztecs men's basketball, San Diego State Aztecs baseball","Rawlings Gold Glove Award, Silver Slugger Award, Branch Rickey Award, Roberto Clemente Award, California Hall of Fame, Lou Gehrig Memorial Award"
http://www.wikidata.org/entity/Q1147915,Manuel Raga,1944-03-15T00:00:00Z,Pallacanestro Varese,FIBA Hall of Fame
http://www.wikidata.org/entity/Q1150367,Nuria Martínez,1984-02-29T00:00:00Z,"Galatasaray SK, Spain women's national basketball team, Minnesota Lynx, WBC Dynamo Moscow, CB Avenida, Ros Casares Godella, PF Schio, CBF Universitari de Barcelona, Kayseri Basketbol SK, Uni Girona CB, CB Santfeliuenc, Club Bàsquet Femení Sant Adrià",Esportista mataroní de l'any
http://www.wikidata.org/entity/Q1150392,Laia Palau,1979-09-10T00:00:00Z,"Spain women's national basketball team, USK Praha, Ros Casares Godella, CBF Universitari de Barcelona, CCC Polkowice, Uni Girona CB, Club Joventut les Corts","Saint George's Cross, Knight Grand Cross of the Order of Sports Merit"
http://www.wikidata.org/entity/Q1153881,Doug Bruno,1950-11-07T00:00:00Z,DePaul Blue Demons men's basketball,Carol Eckman Award
http://www.wikidata.org/entity/Q1155161,Kyle Macy,1957-04-09T00:00:00Z,"Virtus Pallacanestro Bologna, Chicago Bulls, Phoenix Suns, Indiana Pacers, Pallacanestro Treviso, Kentucky Wildcats men's basketball, Purdue Boilermakers men's basketball","Southeastern Conference Men's Basketball Player of the Year, Indiana Mr. Basketball"
http://www.wikidata.org/entity/Q1159084,Dan Issel,1948-10-25T00:00:00Z,"Denver Nuggets, Kentucky Colonels, Kentucky Wildcats men's basketball",J. Walter Kennedy Citizenship Award
http://www.wikidata.org/entity/Q1166588,Darrell Griffith,1958-06-16T00:00:00Z,"Utah Jazz, Louisville Cardinals men's basketball","NBA Rookie of the Year Award, NBA All-Rookie Team, John R. Wooden Award"
http://www.wikidata.org/entity/Q2567550,Johnny Kerr,1932-07-17T00:00:00Z,"Chicago Bulls, Philadelphia 76ers, Phoenix Suns, Washington Wizards, Illinois Fighting Illini men's basketball","NBA Coach of the Year Award, John Bunn Award"
http://www.wikidata.org/entity/Q2573187,Mark Madsen,1976-01-28T00:00:00Z,"Los Angeles Lakers, Minnesota Timberwolves, Stanford Cardinal men's basketball",Eagle Scout
http://www.wikidata.org/entity/Q2583850,Woody Sauldsberry,1934-07-11T00:00:00Z,"Boston Celtics, Atlanta Hawks, Washington Wizards, Harlem Globetrotters, Philadelphia Warriors",NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q2607807,Bill Wennington,1963-04-26T00:00:00Z,"Virtus Pallacanestro Bologna, Chicago Bulls, Dallas Mavericks, Sacramento Kings, St. John's Red Storm men's basketball",Quebec Sports Hall of Fame
http://www.wikidata.org/entity/Q2613206,Ilona Korstin,1980-05-30T00:00:00Z,"Beşiktaş Women Basketball Team, CJM Bourges Basket, WBC Dynamo Moscow, CB Avenida, WBC CSKA Moscow, WBC Spartak Moscow Region, CSKA Samara","Medal of the Order ""For Merit to the Fatherland"" I class"
http://www.wikidata.org/entity/Q2613250,Vladimir Tkachenko,1957-09-20T00:00:00Z,PBC CSKA Moscow,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2620838,Peter Vilfan,1957-06-29T00:00:00Z,"KK Partizan, KK Union Olimpija","Slovenian Athletes Hall of Fame, Bloudek award"
http://www.wikidata.org/entity/Q2625021,Aleksandr Salnikov,1949-07-03T00:00:00Z,BC Budivelnyk,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2625050,Terry Dischinger,1940-11-21T00:00:00Z,"Portland Trail Blazers, Washington Wizards, Detroit Pistons, Purdue Boilermakers men's basketball",NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q2626058,Aleksandr Moiseyev,1927-05-28T00:00:00Z,PBC CSKA Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2626081,Kazys Petkevičius,1926-01-01T00:00:00Z,BC Žalgiris,"Order of the Red Banner of Labour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2626976,Stasys Stonkus,1931-12-29T00:00:00Z,BC Žalgiris,"Order of the Red Banner of Labour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2634353,Ivo Daneu,1937-10-06T00:00:00Z,KK Union Olimpija,"Slovenian Sportsperson of the Year, Slovenian Athletes Hall of Fame, Decoration of Merit, Bloudek award"
http://www.wikidata.org/entity/Q2635883,Natalya Zasulskaya,1969-05-28T00:00:00Z,BC Dynamo Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2637965,Giacomo Galanda,1975-01-30T00:00:00Z,"Pallacanestro Varese, Scaligera Basket Verona",Officer of the Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q2640666,Janeth Arcain,1969-04-11T00:00:00Z,"Brazil women's national basketball team, Houston Comets","WNBA Most Improved Player Award, Women's Basketball Hall of Fame"
http://www.wikidata.org/entity/Q2640988,Irina Sumnikova,1964-10-15T00:00:00Z,"WBC Dynamo Moscow, Horizont Minsk, Q15784933, Q25466157, Q25467873","Order of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2642159,Adam Haluska,1983-11-16T00:00:00Z,"Houston Rockets, Iowa State Cyclones men's basketball, Iowa Hawkeyes men's basketball",list of Men's Basketball Academic All-America Team Members of the Year
http://www.wikidata.org/entity/Q2642556,Razija Mujanović,1967-04-15T00:00:00Z,ŽKK Jedinstvo Tuzla,FIBA Hall of Fame
http://www.wikidata.org/entity/Q1292382,Edward Gottlieb,1898-09-15T00:00:00Z,Philadelphia Sphas,"Naismith Memorial Basketball Hall of Fame, John Bunn Award"
http://www.wikidata.org/entity/Q1294946,Edwin Russell Durno,1899-01-26T00:00:00Z,"Oregon Ducks, Oregon Ducks men's basketball",Purple Heart
http://www.wikidata.org/entity/Q1319269,Gintaras Krapikas,1961-07-06T00:00:00Z,BC Žalgiris,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q1320640,Ken Howard,1944-03-28T00:00:00Z,Amherst Mammoths men's basketball,"Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie, Theatre World Award, Tony Award for Best Featured Actor in a Play"
http://www.wikidata.org/entity/Q1333221,Pierluigi Marzorati,1952-09-12T00:00:00Z,Pallacanestro Cantù,FIBA Hall of Fame
http://www.wikidata.org/entity/Q1337310,Emiliano Rodríguez,1937-06-10T00:00:00Z,CB Aismalíbar,Gold Medal of the Royal Order of Sports Merit
http://www.wikidata.org/entity/Q1337832,Joann Lõssov,1921-09-10T00:00:00Z,BC Kalev/Cramo,"Order of the Red Banner of Labour, Order of the Red Star, Merited Coach of the USSR, Merited Master of Sports of the USSR, Order of the Patriotic War 2nd class, Order of the White Star, 5th Class"
http://www.wikidata.org/entity/Q1342300,Mark Jackson,1965-04-01T00:00:00Z,"New York Knicks, Toronto Raptors, Golden State Warriors, Houston Rockets, Denver Nuggets, Indiana Pacers, Utah Jazz, Los Angeles Clippers, St. John's Red Storm men's basketball",NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q1347518,Henry Iba,1904-08-06T00:00:00Z,Westminster Blue Jays men's basketball,"FIBA Hall of Fame, John Bunn Award"
http://www.wikidata.org/entity/Q1347527,Al Attles,1936-11-07T00:00:00Z,"North Carolina A&T Aggies men's basketball, Philadelphia Warriors",John Bunn Award
http://www.wikidata.org/entity/Q1348252,Jeff Malone,1961-06-28T00:00:00Z,"Philadelphia 76ers, Miami Heat, Utah Jazz, Austin Spurs, Florida Flame, San Diego Stingrays, Mississippi State Bulldogs men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1352026,Jamaal Wilkes,1953-05-02T00:00:00Z,"Los Angeles Lakers, Golden State Warriors, Los Angeles Clippers, UCLA Bruins men's basketball",NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q1353111,Rod Thorn,1941-05-23T00:00:00Z,"Chicago Bulls, Atlanta Hawks, Detroit Pistons, Seattle SuperSonics, Spirits of St. Louis, West Virginia Mountaineers men's basketball","NBA Executive of the Year Award, NBA All-Rookie Team, John Bunn Award"
http://www.wikidata.org/entity/Q1353754,John Starks,1965-08-10T00:00:00Z,"Chicago Bulls, New York Knicks, Golden State Warriors, Utah Jazz, Oklahoma State Cowboys basketball, Cedar Rapids Silver Bullets","NBA Sixth Man of the Year Award, NBA All-Defensive Team"
http://www.wikidata.org/entity/Q1356935,Ernie Nevers,1902-06-11T00:00:00Z,"Arizona Cardinals, Stanford Cardinal football",Pro Football Hall of Fame
http://www.wikidata.org/entity/Q1359588,Aleksandr Boloshev,1947-03-12T00:00:00Z,WBC Spartak Moscow Region,"Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q1361857,Stepas Butautas,1925-08-25T00:00:00Z,BC Žalgiris,"Order of the Red Banner of Labour, Merited Coach of the USSR, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q1363884,Tyler Zeller,1990-01-17T00:00:00Z,"Boston Celtics, Cleveland Cavaliers, North Carolina Tar Heels men's basketball","Atlantic Coast Conference Men's Basketball Player of the Year, list of Men's Basketball Academic All-America Team Members of the Year, Indiana Mr. Basketball"
http://www.wikidata.org/entity/Q1371485,Raef LaFrentz,1976-05-29T00:00:00Z,"Boston Celtics, Dallas Mavericks, Denver Nuggets, Portland Trail Blazers, Kansas Jayhawks men's basketball",Big 12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1375461,Jaak Lipso,1940-04-18T00:00:00Z,University of Tartu basketball team,"Order of the Estonian Red Cross, Medal ""For Labour Valour"", Merited Master of Sports of the USSR, Q16410965, Decoration of the Estonian Olympic Committee"
http://www.wikidata.org/entity/Q1378121,Keith Langford,1983-09-15T00:00:00Z,"BC UNICS, Pallacanestro Biella, Virtus Pallacanestro Bologna, Guerino Vanoli Basket, Olimpia Milano, San Antonio Spurs, Panathinaikos B.C., Austin Spurs, BC Khimki, Maccabi Tel Aviv B.C., Fort Worth Flyers, Shenzhen Leopards, Kansas Cagerz, Kansas Jayhawks men's basketball",Alphonso Ford Trophy
http://www.wikidata.org/entity/Q553232,Bob McAdoo,1951-09-25T00:00:00Z,"Olimpia Milano, Fulgor Libertas Forlì, Los Angeles Lakers, New York Knicks, Boston Celtics, Philadelphia 76ers, Detroit Pistons, Brooklyn Nets, Fabriano Basket, North Carolina Tar Heels men's basketball","NBA Most Valuable Player Award, NBA Rookie of the Year Award, North Carolina Sports Hall of Fame"
http://www.wikidata.org/entity/Q561988,Ilmar Merkle II,1922-06-15T00:00:00Z,BC Kalev/Cramo,"Order of the Red Banner of Labour, Merited Coach of the USSR, Merited Master of Sports of the USSR, Honorary Citizen of City of Tartu, Order of the White Star, 5th Class"
http://www.wikidata.org/entity/Q565526,Lolo Sainz,1940-08-28T00:00:00Z,Real Madrid Baloncesto,Gold Medal of the Royal Order of Sports Merit
http://www.wikidata.org/entity/Q570210,Panagiotis Fasoulas,1963-05-12T00:00:00Z,"Greece men's national basketball team, Olympiacos B.C., P.A.O.K. B.C., Greece men's national under-19 basketball team, NC State Wolfpack men's basketball",FIBA Hall of Fame
http://www.wikidata.org/entity/Q570415,Ansu Sesay,1976-07-29T00:00:00Z,"Olimpia Milano, Roseto Sharks, Golden State Warriors, Seattle SuperSonics, STB Le Havre, Quad City Thunder, Alba Berlin, Basket Napoli, Greenville Groove, Rockford Lightning, Sta. Lucia Realtors, Ole Miss Rebels men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q574973,Jason Gardner,1980-11-14T00:00:00Z,"BC Oostende, EWE Baskets Oldenburg, BC Krka, Townsville Crocodiles, Ironi Ramat Gan, Arizona Wildcats men's basketball",USBWA National Freshman of the Year
http://www.wikidata.org/entity/Q1895804,Paul Sarbanes,1933-02-03T00:00:00Z,Princeton Tigers men's basketball,"Rhodes Scholarship, White House Fellows"
http://www.wikidata.org/entity/Q1378436,Massimo Bulleri,1977-09-10T00:00:00Z,"Pallacanestro Treviso, Sporting Club Gira",Officer of the Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q1384667,Juan Antonio Corbalán,1954-08-03T00:00:00Z,"Real Madrid Baloncesto, CB Valladolid","50 Greatest EuroLeague Contributors (2008), Gold Medal of the Royal Order of Sports Merit"
